"Position","Value"
20,1.48143384806495
21,1.38179292940702
22,1.12881149190703
23,0.938819703869266
24,0.759127288879489
25,0.758598055603798
26,0.986721628794894
27,1.55251363953652
28,2.48267135342062
29,2.742634186412
30,3.00378285854601
31,2.9538627925699
32,2.86909352680237
33,2.65953685721585
34,2.29746618654003
35,2.22394019207027
36,1.91320603072862
37,1.59115410768883
38,1.23279979182675
39,0.875983681511503
40,0.294782050648603
41,0.0640135225498773
42,-0.0562734928667838
43,-0.1214069524142
44,-0.112635655578007
45,-0.161734404953815
46,-0.03315097567215
47,0.01078731586714
48,0.102851181640403
49,0.096926421552758
50,0.205844209364918
51,0.327715450382414
52,0.390725890335142
53,0.598829792247497
54,0.789533187097903
55,0.868397364172056
56,0.580535831063189
57,0.644756598157429
58,0.592887421910695
59,0.512934159435867
60,0.56269736040996
61,0.762145206435346
62,0.964031577132564
63,0.987034735769896
64,1.04752619675016
65,0.961635483957033
66,0.844865528007734
67,0.6338437525805
68,0.450297972275548
69,0.401832699901631
70,0.182027686989697
71,0.0871510383642974
72,0.0343705505647341
73,0.203217810165007
74,0.189201735500204
75,0.158445649526641
76,0.0716581007703355
77,0.122370664867869
78,0.048813419878622
79,-0.041323589938321
80,0.0023151127387622
81,-0.14369134551498
82,-0.107719479969559
83,0.0152206270213231
84,0.101178971203326
85,0.29062779651786
86,0.365625427390694
87,0.348477336295728
88,0.568219054823116
89,0.654873884618022
90,0.584003622569647
91,0.426345739975555
92,0.277496431748368
93,0.125586074485857
94,-0.0604100257703042
95,-0.207354773135251
96,-0.214481064252675
97,-0.212213841317225
98,-0.168241128335306
99,-0.0638034662093723
100,-0.048585462181339
101,-0.110655032902478
102,-0.13703066217418
103,-0.305061471546875
104,-0.429599651368306
105,-0.455293705707354
106,-0.388761819447921
107,-0.277262004559222
108,-0.241240723804003
109,-0.149236815066823
110,-0.0850659629997028
111,-0.0590077508974447
112,-0.112097547068355
113,-0.154477486855471
114,-0.262423782468615
115,-0.459663277177106
116,-0.582502175534316
117,-0.602728658548593
118,-0.491457428091148
119,-0.297178853307974
120,-0.24007233415679
121,-0.0603301297177973
122,0.108131905200843
123,0.251972162947253
124,0.179884948631986
125,0.0472151265560764
126,-0.0567889834375536
127,-0.227197660230287
128,-0.362419386341852
129,-0.4374454693062
130,-0.380739411815623
131,-0.412072622879099
132,-0.416882726866092
133,-0.365132411152246
134,-0.413096585854815
135,-0.450609528440389
136,-0.577480644473659
137,-0.664837853361965
138,-0.707269710044424
139,-0.695801966546621
140,-0.653897597068565
141,-0.595245905963264
142,-0.57622302250385
143,-0.569098063023823
144,-0.570863817172972
145,-0.68683688461843
146,-0.790077429065482
147,-0.874806016182273
148,-0.862168893743403
149,-0.763004335571357
150,-0.696633911231766
151,-0.613519005214402
152,-0.590681884044519
153,-0.542195972441677
154,-0.539705025671202
155,-0.620443599409135
156,-0.725601720674532
157,-0.783933189845331
158,-0.935578858654182
159,-0.807375074045397
160,-0.684244122953391
161,-0.668106392206969
162,-0.702346875251853
163,-0.747724952365893
164,-0.801858814819974
165,-0.704136135484665
166,-1.0227258201392
167,-1.19415334637521
168,-1.14546771540717
169,-0.987192914115128
170,-0.774023529048907
171,-0.576172188953497
172,-0.480815612742672
173,-0.463648816396248
174,-0.569797450680254
175,-0.637412007377453
176,-0.724462296565335
177,-0.99749822462564
178,-1.15530583912434
179,-1.27317703184252
180,-1.25152633834739
181,-0.911873008083532
182,-0.997207375178905
183,-0.899313020410305
184,-0.683933095945035
185,-0.545761852469175
186,-0.489544750299597
187,-0.502805887293545
188,-0.596807711424618
189,-0.676279417723352
190,-0.82275262869326
191,-0.909379854494483
192,-0.974623571390221
193,-1.16875854255049
194,-1.17652784781609
195,-1.17459781874345
196,-1.08793832737116
197,-0.882736852992255
198,-0.717615424136605
199,-0.505432634010285
